gauge_id,Latitude,Longitude,HUC8,Valid_tSNE_DBSCAN,farmN_ave,nonfN_ave,Avg_no3_nadp,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
Caravan,36.3559722,-95.08648,11070207,1,2925492.025,71891.75657,8.196086713,23.57587071,0.000476805,0,1422.321157,0.493612745,0,8.051218989,0,0,1208.644957,0,0,61.19976072,367.2869348,4,92.44308654,94.28749335,95.44090667,93.11502877,87.20648999,80.99656656,69.89659965,59.56694265,52.64161137,1.592025566,0.041784711,0,0.249516677,0.00094981,0.986305299,68.57287916,77.56020689,87.268379,11,79.87954056,0,0,119.7484544,0,1.764855906,89.28311139,0.446829838,0,0.000963747,0.050371858,0,0,89.74969846,9.463667188,0,259.2608977,250.8238397,184.323566,231.3182295,207.4537868,8.545268319,133.4997341,128.3542338,99.17972824,123.6479873,75.36693917,147.952956,78.78479057,38.15887755,27.0315799,21.73340178,105.9998331,72.97220026,6,78.07821812,137.3798936,-0.051878497,28.15112991,68,1094.134875,0,0,71.88296798,0,536.648331,288.3586155,0,0,28.11703202,0,0,13,2.384275136,0,0,0,0,0,0,-9.401634503,45.63201637,29.81261011,84.42960136,-0.051878497,0,0,45.13490114,0.217989618,0,0.030577249,907.2559264,0,0,0,0,146,16,80.72480902,117.2078154,17.86259296,48751.73556,285156388.7,259.2608977,24.86099112,40.82889183,76.49078171,29.59477084,13.68646126,40.47018662,168.0378436,35.28422272,121.261236,58.17571018,166.4354246,183.5014927,25.75757137,114.5957836,148.272296,1.990065599,4223.70625,923.4282387,12.40205736,48.83396816,52.11821203,90.54821374,135.5191635,340,6,0.247606101,5,96.89925662,122.4608609,331.6979505,130.665538,81.74866993,102.1229256,127.1953778,29.75991559,51.75037649,90.8847064,327.3223408,41.78963007,2.675761012,0.737260705,96.3139349,11.05155478,3.679780852,0.30093133,0.115763713,0,0,0,0.032071766,0,0.057252088,0.883912547,89.31316121,62.83790216,-55.36589694,-42.31373326,-14.21133311,-21.50932672,0.940371124,0.000238403,0.107532606,13.11221978,15.62719027,-10.79611193,29.05394483,20.9434977,20.00239564,26.422,110.68,70.277,8,0,1226.453,8312.615,278.839,0,6705.1257,0.999466864
Caravan,36.7448831,-104.6072388,11070208,1,2338766.065,70471.62442,8.175832443,44.36718722,0.294950982,0,1253.379529,0.280837498,0,59.58399565,0,0,1234.609615,0,0,59.70105822,427.5513497,4,93.93404967,96.14484527,97.42649392,94.96918709,88.4506315,80.9935269,68.92520786,58.48906079,31.22007831,0.429087251,0.686072199,0,0.76997516,0,1.333992488,66.56927303,76.14870944,87.41230669,11,194.6374904,0,0,94.16374615,0,0.09211443,38.59379669,0.249937866,0,0,0,0,0,100,28.49428516,0,254.2982982,246.5689783,183.6444119,226.7623852,205.5240939,60.09697403,133.5748916,131.8360335,98.2151852,122.5473337,74.03922768,146.52951,80.71318729,41.50448636,30.05730787,25.60638702,110.9173411,78.10824638,6,82.65192897,140.5023364,5.073600474,31.77306585,68,1119.972159,0,0,100,0,632.0841954,285.6679978,0,0,0,0,0,13,1.081865522,0,0,0,0,0,0,-9.201559459,47.93028306,32.38150043,86.45955461,5.073600474,0,0,37.89121814,0.435568842,0,0.334406318,875.307806,0,0,0,0,146,2,80.92459039,102.54903,22.66833241,47002.84768,256570092.9,254.2982982,24.33023534,43.44080842,80.01636721,32.42182422,6.169433666,41.18159882,169.6218153,36.5490965,122.5907662,58.05022191,167.164058,184.9347482,28.11366477,117.7822743,150.1638769,0.394748503,1628.891147,943.348956,9.146242127,50.03158947,56.03019318,90.72467475,135.8496262,340,6,0.256975147,5,95.20758216,118.3269354,321.6002268,123.3566579,79.74549466,106.3676347,128.3707248,38.02136326,57.03545694,98.74832202,361.4199633,48.01070317,2.618019243,4.450565638,95.26681813,2.801991333,1.708662414,0.388261754,0.002915355,0,0.002378596,0,0.00153442,0,0,0.332073109,95.98952196,73.83502102,-56.89066191,-43.84404158,-14.54444533,-26.08655964,-3.342027304,0.06706199,0.156727463,6.067238387,18.5747031,-9.694587554,32.46291314,23.71970296,19.86977299,9.168,43.984,27.047,56,28,420.733,2312.424,108.608,33,2655.364533,0.998204204
Caravan,36.5165111,-105.0180811,11070209,1,2482689.167,73477.41302,7.904954019,27.69097953,0.176795146,0,947.1949905,0.799760158,0,37.84160285,0,0,1276.358228,0,0,56.57830711,323.7615349,4,89.17567198,90.93382877,91.80488651,89.281997,83.83704221,77.6659701,65.96635497,55.15219448,32.64142788,0.20775392,4.172587146,0,3.68667768,0.00307364,2.37837936,64.5339811,73.94807908,83.76641922,11,140.2176387,0,0,89.28869927,0,0.166845807,56.06284718,0.356916981,0,0,0.35006491,0,0,72.9366403,17.13624933,0,269.0442103,262.0600226,196.0438239,240.0716279,220.1880946,38.84233018,130.2038416,127.8261243,95.40271293,120.7499449,73.1614654,160.5372022,93.32974109,41.89468051,30.33966195,36.70474315,107.8899649,76.85050467,6,95.35351885,153.189844,16.34184527,44.48379817,72,1097.807983,0,0,62.7626201,0,233.793596,206.3430927,0,0,37.23447197,0,0,13,1.051074335,0,0,0.002907932,0,0,0,-13.8553382,50.34921509,34.25041058,89.6531864,16.34184527,0,0,43.59320662,0.252023496,0.128942911,3.302637633,808.2990656,0,0,0,0,146,16,76.868037,98.57635979,19.31167581,46215.26433,124194942.2,269.0442103,24.76767288,46.35078145,83.80351547,34.30217253,6.48534942,18.99013681,175.4489287,37.15593847,126.6991998,58.18130239,169.9395024,190.6966394,28.47863705,121.491573,153.4248121,6.591922778,1452.850443,927.8871183,7.790870063,46.06902644,47.44321925,86.11853805,148.9667362,340,6,3.065525634,5,87.9656986,123.7448699,268.9702597,123.0121214,77.83544308,103.0844318,130.4332246,31.7352983,53.51230788,94.93035711,255.8701475,46.94972025,0.28053203,23.4161512,97.20387427,4.635051678,0.654943549,0.049411795,0.096443124,0,0.000439314,0,0,0.020294081,0,4.894534676,93.47423534,65.60237763,-59.23390719,-49.78869461,-14.90716583,-27.59395843,-2.332347805,0.023390194,0.021752699,6.093674832,11.66704012,-15.27242775,26.55571797,13.1096368,31.37387903,346.879,1346.775,745.447,20623,19167,31325.858,344226.906,4105.996,1607,5763.420824,0.998784762
Caravan,35.9900316,-104.5625384,11080001,0,1816333.548,14784.28883,4.550829784,131.4993407,0,0,130.7749692,59.09567597,0,0.486645053,0,0,1160.660629,0,0,34.23174822,2561.854235,5,35.71668824,35.58758983,34.65370094,32.47601573,31.01949373,29.3715003,29.6575795,33.26098286,1.269702592,0.17675846,0,0,4.159542711,4.094277759,2.57474155,32.84395724,32.51915458,32.99485206,8,710.5548503,0,0,46.00077647,0,0.62106694,0.499336338,17.1981738,0.00030809,0,0,22.62847335,0,20.46846345,57.61928271,0,188.129183,176.9078043,114.1147176,163.2896621,140.6757601,59.58232103,48.70645768,42.9232726,52.35124134,54.10288226,39.29377596,88.58121516,22.88774921,13.2745518,10.06810424,-21.97527314,31.58667435,22.5557491,3,20.01963421,66.41608419,-31.67468775,-12.70109799,54,423.5665935,0,30.25475177,1.906644263,0,95.50668391,1944.148824,0,0,0,0,0,13,7.841983901,22.6353113,0.000812986,45.17489635,0,0,0,-62.53195943,42.88509327,29.29018796,80.69317599,-31.67468775,0,0,33.87549437,0,0,0.065264952,890.7102525,0,0,0,0,144,4,32.95648548,50.76504441,30.31394312,44069.54144,9162411.488,188.129183,16.23168559,39.70944519,68.82507764,30.35523197,29.37164121,1.930456328,156.4532329,13.24715372,116.9439334,25.82249627,170.5825191,180.3948768,8.901320111,102.1848394,142.4194152,0.783845533,694.1407519,362.7358893,-66.27656064,-55.04154742,-52.40437078,37.42112629,76.27046288,353,6,0,10,78.05646955,39.68716399,8.756601735,45.63084188,77.93377336,25.7412057,50.63142417,50.01812289,14.99223141,20.95681997,2177.417896,12.40380176,0.199589744,2.119508002,26.41535119,23.74020078,27.6695605,9.93039338,2.920337498,0.175134735,0.028836421,0,0.029412178,0.058307012,0.11659583,0,18.26600555,13.08472371,-56.24602867,-49.53453942,-63.9628545,-73.01882275,-65.55096325,1.080593721,3.903890821,23.9995514,-67.01468443,-73.51916056,-56.28826423,-58.71193374,64.34269273,0.683,3.777,1.741,25,0,107.443,274.302,8.622,0,4466.896678,0.999152082
Caravan,35.9018185,-105.0654745,11080002,0,1461261.005,14864.67379,4.431651592,198.6733109,0,0,161.9157929,67.51311103,0,0,0,0,1106.343932,0,0,38.60030857,3060.731687,5,43.21990547,43.81273614,43.70515668,41.65670154,38.44753363,34.68747751,33.66761059,37.37342335,1.840819231,0.080065049,0,0,4.315226278,3.875458318,5.789971356,37.61254972,38.03020073,39.4845526,8,636.9772812,0,0,39.79583386,0,1.678864317,0.091243205,21.59628793,0,0.202533028,0,10.56344415,0,10.30477557,81.0202456,0,167.3463251,156.8832459,96.19338363,143.2234143,122.9209945,67.51311103,54.02471991,49.04834702,55.72886767,57.86593685,42.02097445,72.29431916,9.497221634,14.53971393,11.1581976,-35.49396985,36.87855039,25.55734277,1,5.741199222,50.37996233,-44.95500948,-26.69287674,37,466.8231962,0,61.57105439,7.930361616,0,103.306251,2046.177126,0,0,0,0,0,13,15.1254118,13.54014117,0,17.08358891,0,0,0,-55.97278393,40.64385956,27.33767562,77.19207414,-44.95500948,0,0.003992812,32.07278788,0,0,0.439767959,889,0,0,0,0,144,4,39.28062513,48.16823267,40.39321743,43737,9290038.369,167.3463251,13.7732697,36.53867744,63.6140124,28.20707275,49.0193068,1.736357591,150.137244,14.42338238,112.6004313,27.78492228,164.9551404,173.6236515,9.820960386,95.64795708,135.2925588,0.436326505,775.376491,398.9897111,-56.22570628,-39.1024121,-28.00113837,44.02721607,59.8210895,353,6,0.039988008,4,84.15154405,41.88332166,17.3507785,44.10189173,81.65930882,29.54831633,46.73159295,54.16030057,19.00246714,28.32991045,2414.65543,17.05495596,0,4.088598898,32.32755133,41.45672676,48.32303377,25.94108148,9.037053713,0.557151139,0.059718981,0,0.245932688,0.13140727,0.51290125,0.039988008,22.99018903,18.74284142,-51.58181822,-42.57577414,-64.67784631,-72.84707476,-61.59542733,2.706704884,11.02231408,41.94137534,-50.24461576,-67.02455413,-34.15889266,-41.78685371,54.19187132,0.094,5.99,1.568,56,0,111.951,386.845,4.739,0,2717.467869,0.999170868
Caravan,35.3473706,-104.5773817,11080003,0,1960905.366,12863.73462,4.539464744,113.4276634,0,0,11.1177161,32.83681956,0,0,0,0,1286.083232,0,0,31.23552501,2124.971724,8,30.28636594,29.12148483,27.24167298,24.51999522,23.33405474,23.09730788,24.89909743,29.35513445,3.676697135,0.028893336,2.016154029,0,4.124686979,3.774062971,0.073287915,30.15676857,29.41826103,28.89746989,9,705.1849258,0,0,35.8078987,0,0.003383889,0,17.78867723,0,0,0,47.33878518,0,17.56894195,37.34634302,0,212.3719478,201.1993248,139.7338825,188.7774148,164.1536731,32.83681956,42.29106906,36.49212676,50.32297969,49.39437467,39.12835405,109.4205601,46.5611708,13.4358614,10.6839626,0.199118004,27.79357773,21.26379977,3,46.68947388,91.849338,-6.363273553,14.91925888,59,401.0224068,0,11.85043416,0,0,70.97632617,1667.304733,0,0,0,0,0,11,4.657793928,8.639018869,7.933046701,71.57966999,0,0,0,-68.43663071,50.25603244,35.12075359,89.7564515,-6.363273553,0,0.029266977,35.89644795,0.350624008,0,0,889,0,0,0,0,144,12,27.6472012,37.06356277,22.10284922,43737,1050684.665,212.3719478,20.15807911,47.9698497,80.65725474,37.06709009,19.6574576,0.151604387,168.005669,14.38453424,126.3927756,26.81732668,184.9473815,191.9210659,9.675993071,116.4836863,157.6252905,2.81662318,1250.365249,341.6746997,-68.92069704,-70.595296,-67.03999478,31.51257836,100.7790636,402,6,0.501085822,10,78.19717703,43.48552692,11.11615435,47.1292978,77.16707745,21.26838332,44.94059485,44.05173638,10.22721448,16.01894036,1858.838008,9.033309878,0,3.234818375,27.72053627,12.4481509,19.24984539,5.683146345,0.672594883,0.000286807,0,0,0.027337794,0.000286807,0.027337794,0.501085822,14.34924243,11.27050487,-59.4498918,-52.95298128,-71.23443711,-74.31313489,-65.51411913,0.314354046,2.316387324,16.0300944,-79.24284136,-81.38437866,-74.64819503,-77.66534286,66.70948876,1.182,12.582,4.224,122,0,580.874,1990.823,20.185,0,5319.515083,0.99938631
Caravan,35.3821977,-103.8160515,11080004,0,1474438.191,15356.00655,4.398591882,131.0422706,0,0,48.06350474,53.76404185,0,0,0,0,1184.034895,0,0,38.12323493,2701.521774,8,39.15759933,38.63861631,37.52679662,34.83452891,31.72547454,29.47403119,30.66109288,35.87575497,5.998606486,0,0.032739536,0,3.189609278,3.122565568,2.957772372,37.03026929,36.36218698,36.68472191,8,710.1344756,0,0,44.36156637,0,2.059078957,0.854979079,15.44167824,0,0.001620277,0,29.89455784,0,32.85206122,55.67279857,0,184.2847869,172.9408028,113.283378,161.3128947,139.0216104,53.76404185,48.87365458,43.74151407,56.47287601,55.85044947,43.8619306,88.54615276,31.17334334,15.40287532,12.72043221,-10.17111855,33.99871379,25.01801689,3,24.65681449,67.18882465,-18.11424626,-2.171947092,54,461.801574,0,41.71946201,0,0,95.37522304,2009.2694,0,0,0,0,0,13,9.089822286,4.682495288,0,53.5980427,0,0,0,-59.8096949,46.46964696,33.00124951,82.59503993,-18.11424626,0,0.036134527,33.75260577,0,0,0.067043709,889,0,0,0,0,144,4,35.5283335,47.34144192,34.57250176,43737,11505475.16,184.2847869,16.85826741,43.05428758,71.0502004,34.3464636,32.50226751,1.55532165,156.0517984,16.07086131,117.2822771,29.76154429,172.30349,179.5159423,11.40969494,104.0144644,144.2813,0.6772084,653.3490641,393.5685884,-62.40058671,-55.42173437,-47.01526434,40.22435618,79.39943904,402,6,0.012184244,10,89.40915864,48.04499507,10.60584549,47.9441598,87.44765821,24.69272483,43.2425019,49.32849562,16.69780151,23.37499298,2237.098387,14.42031868,0.004049131,2.204534654,30.20526219,22.15929728,30.65131731,12.54442666,4.352096502,0.433104527,0.045264087,0,0.040356786,0.286375233,0.271998955,0.012184244,19.65115581,16.87920554,-50.54178847,-41.80289292,-69.55532439,-71.94584707,-58.44517651,1.380226183,7.209843183,29.03331258,-63.86349652,-74.94937004,-55.60761171,-57.99866362,63.35052199,0,0.374,0.051,30,0,49.621,52.37,5.723,0,3773.482858,0.999087518
Caravan,36.0097521,-103.8446611,11080005,0,2092460.027,14052.14858,4.51365403,81.85535831,0,0,33.97218556,50.0274228,0,0,0,0,1379.328737,0,0,27.64117906,1830.309182,8,27.52977914,26.28514133,24.29326188,21.46260475,19.46695018,19.0051359,20.95688501,25.25908238,1.686807429,0,1.800607081,0,1.575758999,0.971318839,0,27.31908257,26.65195133,26.410931,11,631.6696104,0,0,39.02375635,0,0.000785083,0,18.10599132,0,0,0,30.04592875,0,3.674809115,31.19702472,0,237.1800172,225.328799,164.2937373,214.8163428,186.5132348,50.0274228,37.45126364,32.83885223,46.22240556,43.96733167,36.59521122,130.9539337,68.21978796,13.91915371,11.15904807,22.22019988,26.67565572,21.25252715,3,69.88455209,115.8526198,16.36499025,37.22205303,70,378.0229013,0,0,0,0,50.16416632,1433.809248,0,0,0,0,0,13,1.568114282,6.678806925,50.15237498,43.15489263,0,0,0,-72.42760321,55.23475891,39.72786357,95.93454036,16.36499025,0,0.057745924,35.11039352,0.602994395,0,0.001445765,889,0,0,0,0,144,4,24.42249588,39.42189078,15.35646642,43737,546137.2193,237.1800172,20.54343539,54.09668014,89.5592519,42.21117726,7.708610049,0.193672012,176.8032922,14.39178738,132.6679892,25.98837405,196.0007039,200.9793336,10.12461624,126.8695954,169.3783945,0.327436204,1347.224194,320.934646,-70.47257954,-72.46315612,-68.27547102,27.57239679,124.2669489,402,6,0.057819525,12,73.88676053,43.93538527,20.25270194,44.00436793,69.4668014,19.20512425,35.65923636,44.47964751,10.92170846,15.07590818,1576.536107,9.372628074,0,6.188694107,28.32770175,7.000210036,5.692280113,1.947659354,0.073007818,0,0,0,0,0,0,0.057819525,15.25427223,12.63029302,-65.19879615,-57.93901835,-78.79881229,-77.42879461,-66.76316099,0,0.808103954,5.364925761,-82.94559811,-84.77184456,-77.52798918,-79.36605232,75.65408973,0.872,4.636,1.82,0,0,99.862,240.877,0.317,0,2634.481354,0.997880358
Caravan,35.0287907,-103.6549657,11080006,0,3111671.323,10448.15595,4.733345347,67.98932589,0,0,106.1258663,14.93387835,0,0,0,0,1403.066422,0,0,26.99214425,1510.510444,8,26.18525477,24.84205496,22.83488543,20.12933122,19.06864042,19.43548117,21.78182983,25.40767419,4.226941419,0.118155688,1.5576057,0,0.856940404,0.48325398,0,26.44909155,25.79098977,25.37413485,11,602.6620905,0,0,45.05259822,0,0.716616094,0,7.68831113,0,0.000830501,0.2714739,75.58295784,0,23.87743282,28.30119888,0,252.4031271,240.6328986,178.7322059,230.3045933,199.583667,14.93387835,38.9921344,33.36081221,47.19117783,46.52231696,36.2087855,142.2696285,75.29541768,13.34625361,11.01428511,28.11624603,26.17247168,20.90120735,3,80.50505997,130.2010197,22.42626739,45.13629021,74,380.7672987,0,0,0,0,78.40514184,1234.884034,0,0,0,0,0,13,1.481289849,1.668656857,18.69468044,79.61709358,0,0,0,-72.82296423,55.70675895,40.02047084,97.02072168,22.42626739,0,0,33.96783575,0.350518417,0,0.023168007,889.0068324,0,0,0,0,144,12,23.73418873,45.26336424,11.40792288,43739.93681,6171782.126,252.4031271,19.29596117,54.86901429,93.06900576,42.77737849,7.515475095,1.301981243,179.4172714,14.05211478,134.2983839,25.68582193,198.2620281,203.3009521,9.800072336,131.605098,172.4422547,2.239231405,1685.827529,323.2209434,-70.93842892,-74.65333133,-71.18700115,27.21910837,135.5268518,402,6,0.565686305,10,69.1033415,41.76508545,9.474449248,47.38948874,73.61703984,20.30100134,42.00621804,46.65688398,9.851240192,14.6667675,1351.842497,8.299185683,0,3.847300981,28.18214175,4.578625911,5.746305544,1.144959842,0,0,0,0,0,0,0,0.565686305,14.12337597,11.47456254,-63.82594766,-61.46300145,-75.59492729,-76.10146335,-68.86345727,0,0.236245203,5.388314031,-84.18836312,-84.53530851,-80.59986102,-82.02263564,72.56471674,3.782,11.898,7.604,1495,1372,966.706,3646.951,29.12,5721,5797.772951,0.998816651
Caravan,35.4158531,-102.9504118,11080007,0,2930442.058,10109.39484,4.734732575,78.20096007,0,0,10.88057564,5.64179361,0,0,0,0,1318.956036,0,0,29.48437182,1787.299612,8,27.95916757,26.6187675,24.44154047,21.81650888,21.52874934,22.23865335,24.27222877,28.1517726,1.941937604,0.00043447,0.083073165,0,4.126088088,4.043014923,0,28.53831487,27.49640931,26.82379644,9,642.8141848,0,0,29.73364465,0,0.374756295,0,7.92786433,0,0,0.221328489,86.10712705,0,30.37409819,19.10867934,0,231.4781091,219.3148728,155.94641,206.6885359,179.3684869,5.64179361,42.20121859,35.61209699,49.45664468,49.96934909,37.63607525,123.2855711,57.33465157,12.58172535,10.17848008,9.748010534,26.28269943,20.29003494,5,59.39298829,107.8487438,2.902518944,24.40714279,70,390.4572319,0,0,0,0,64.7704649,1496.16408,0,0,0,0,0,13,2.601986091,0.020078971,0,99.97992103,0,0,0,-70.2582005,50.90586004,35.48841947,90.94105797,2.902518944,0,0.071721404,35.19603004,0.083073165,0,0,889,0,0,0,0,144,12,25.7582684,31.00634495,15.53656982,43737,779015.823,231.4781091,20.083475,48.9094226,84.42273928,37.59591522,13.49367247,0.15499871,172.1002297,13.56787087,128.0224774,25.68404802,188.430585,196.9010022,9.150685546,122.4270795,162.6226125,0.590352571,963.7083948,332.5905622,-71.7392978,-74.81764748,-71.96844214,29.73281309,114.8096967,402,6,0.018298607,10,71.69281935,42.75095363,5.075794753,48.62525364,77.57861656,20.15993874,50.56932036,44.60831427,8.624329565,14.40598506,1625.357176,7.346989037,0,0.373829242,25.58178373,5.570460348,13.37187887,3.011265571,0.001476992,0,0,0,0,0,0,0.018298607,12.62330463,9.918501255,-60.42035483,-58.13849742,-68.71265348,-74.17210518,-66.42893643,0,1.095729105,7.858256684,-82.60891798,-83.38195515,-80.32414289,-82.14865027,53.5273304,0.275,2.539,0.938,0,0,91.944,218.84,0.565,0,5505.690465,0.99873266
Caravan,35.9636457,-103.1149488,11080008,0,3454359.475,10393.44491,4.759952021,44.25116633,0,0,82.39378244,2.168687062,0,0,0,0,1419.807426,0,0,27.22409362,1481.510459,8,26.43481932,25.28129327,23.13386455,20.29565866,19.06105287,19.37762224,22.07547063,25.86565019,14.43703767,0.004759331,0.001696542,0,0.067853706,0.066428239,0,26.99632825,26.32884162,25.64164098,11,414.7355678,0,0,46.75158956,0,1.377810852,0,22.14956602,0,0.12324592,0.959828732,74.6140454,0,1.717486718,19.73316797,0,255.6207813,243.4908963,184.1086582,235.9780049,203.5720127,2.168687062,39.67947244,33.80986306,47.9117283,47.61374285,36.91267832,146.6374807,79.6603485,13.68903452,11.32841474,35.20187144,26.95093019,21.46751271,1,86.07008961,136.2559579,28.88118892,51.05375075,74,389.9672639,0,0,0,0,111.1155948,1229.544651,0,0,0,0,0,13,2.07767379,0,16.68822577,83.31177423,0,0,0,-72.5263904,56.30109631,41.19390701,97.68631049,28.88118892,0,0,32.8284468,0,0,0.001425467,889,0,0,0,0,144,12,24.05400046,46.83081045,11.10717913,43737,2442132.064,255.6207813,18.89148398,56.13786016,94.89996555,44.12555637,10.18943588,0.433122168,180.6615375,14.63260505,135.1772828,26.22579016,200.6639104,204.5629798,10.1864901,133.8381495,174.8344237,0.364548322,1443.834479,330.8764578,-69.54893867,-74.10546466,-74.10807446,27.42138983,140.7894838,402,6,0.017635771,10,69.34639185,44.03250109,8.993391086,50.28264138,75.43314457,21.74611697,40.37752386,47.95681876,11.80553838,13.92925905,1307.602621,8.330591092,0,0.002850934,29.50135408,9.0624562,6.133093507,1.069646245,0,0,0,0,0,0,0,0.017635771,14.59355514,10.75635425,-63.1472868,-61.49726199,-76.84853608,-74.86512484,-67.29436205,0,0.380052968,9.192808276,-85.27788858,-83.85930654,-80.44528772,-78.95784808,80.53400658,0.246,1.455,0.655,0,0,41.797,81.306,0.768,0,2087.522055,0.998703264
Caravan,36.2416723,-102.9299834,11090101,0,4395270.83,8190.797256,4.986807267,53.86709232,0,0,43.49108221,0,0,0.015830041,0,0,1409.535022,0,0,28.27189977,1311.361197,8,27.67057522,26.43377342,24.49801144,21.97530408,21.58163647,22.93703034,24.49090314,26.92517113,15.26970865,0,0.033763709,0,3.595364748,3.595364748,0,27.83133913,27.24646301,26.8418671,11,484.0109617,0,0,39.89702956,0,1.132378792,0.148233018,20.85654585,0,0.018045324,1.174437039,77.68145519,0,2.895849693,14.09709724,0,253.9569666,242.5190954,181.0163252,231.562977,201.3802707,0.015830041,45.74012716,38.1937499,49.76160757,51.12986992,38.48673651,143.6429916,75.61820294,14.20165877,11.61122497,27.60011423,29.19234278,22.97939836,1,81.61045199,133.031365,21.01687037,43.09714191,74,417.5360293,0,0,0,0,52.46378613,1116.768728,0,0,0,0,0,13,1.829198641,0,0.003344765,99.99665524,0,0,0,-70.27310383,56.13304572,40.37510532,97.87481056,21.01687037,0,0.460787408,34.04130047,0,0,0,900.4756865,0,0,0,0,144,12,25.58244242,42.08864657,11.87739763,47006.17852,1016086.966,253.9569666,20.55897721,54.90297949,94.25283977,43.02598578,9.183852587,0.141386213,180.075182,14.98820418,135.4696338,27.26006141,196.6433472,203.6975667,10.57004012,133.7368711,173.6257018,3.474093955,1323.47882,354.2625171,-69.8035739,-70.983468,-70.85822762,29.67275672,136.3932418,402,6,0.161799603,10,70.86707846,45.35383885,3.511324825,58.56878807,69.63187524,23.93372125,52.3321682,45.45584863,11.57973643,17.64154171,1209.563564,9.718050263,0,0.040190155,29.53213798,5.226781625,7.984561825,1.196799222,0,0,0,0,0,0,0,0.161799603,16.23431401,11.73276854,-65.85119148,-60.57325668,-69.78672114,-70.19423244,-66.47024715,0,0.549656247,6.784995661,-81.12963209,-81.99495052,-77.40064697,-78.90322397,78.31660463,4.513,17.042,9.952,1512,1389,1227.912,4683.177,44.886,5454,4793.315699,0.999288843
